"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 15:15:18:527 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user","length [children] of user"
"9","50","false","48","{breed attack-profiles}","15","2","50","8"
"9","50","false","49","{breed random-profiles}","15","0","-12","2"
"9","50","false","50","{breed attack-profiles}","16","0","50","8"
"10","50","false","0","{breed random-profiles}","1","-3","-3","1"
"10","50","false","1","{breed attack-profiles}","1","0","0","1"
"10","50","false","2","{breed random-profiles}","2","1","-2","1"
"10","50","false","3","{breed attack-profiles}","2","2","2","1"
"10","50","false","4","{breed random-profiles}","1","1","1","1"
"10","50","false","5","{breed attack-profiles}","3","2","4","1"
"10","50","false","6","{breed random-profiles}","2","-1","0","1"
"10","50","false","7","{breed attack-profiles}","1","5","5","2"
"10","50","false","8","{breed attack-profiles}","2","0","5","2"
"10","50","false","9","{breed attack-profiles}","4","3","7","1"
"10","50","false","10","{breed attack-profiles}","3","0","5","2"
"10","50","false","11","{breed attack-profiles}","5","0","7","1"
"10","50","false","12","{breed attack-profiles}","6","0","7","1"
"10","50","false","13","{breed random-profiles}","3","1","-1","1"
"10","50","false","14","{breed attack-profiles}","4","2","7","2"
"10","50","false","15","{breed attack-profiles}","7","2","9","1"
"10","50","false","16","{breed attack-profiles}","8","0","9","1"
"10","50","false","17","{breed random-profiles}","4","-3","-4","1"
"10","50","false","18","{breed attack-profiles}","9","2","11","2"
"10","50","false","19","{breed random-profiles}","5","1","-3","1"
"10","50","false","20","{breed attack-profiles}","5","4","11","3"
"10","50","false","21","{breed random-profiles}","6","-3","-6","1"
"10","50","false","22","{breed random-profiles}","3","-1","-1","1"
"10","50","false","23","{breed random-profiles}","4","1","0","1"
"10","50","false","24","{breed attack-profiles}","10","9","20","3"
"10","50","false","25","{breed attack-profiles}","6","7","18","4"
"10","50","false","26","{breed attack-profiles}","11","0","20","3"
"10","50","false","27","{breed attack-profiles}","7","0","18","4"
"10","50","false","28","{breed random-profiles}","7","3","-3","1"
"10","50","false","29","{breed attack-profiles}","12","1","21","3"
"10","50","false","30","{breed random-profiles}","5","-1","-1","1"
"10","50","false","31","{breed random-profiles}","8","3","0","1"
"10","50","false","32","{breed attack-profiles}","13","2","23","4"
"10","50","false","33","{breed random-profiles}","9","-1","-1","1"
"10","50","false","34","{breed random-profiles}","6","-3","-4","1"
"10","50","false","35","{breed attack-profiles}","8","10","28","5"
"10","50","false","36","{breed random-profiles}","7","1","-3","1"
"10","50","false","37","{breed attack-profiles}","9","2","30","5"
"10","50","false","38","{breed random-profiles}","8","-3","-6","1"
"10","50","false","39","{breed attack-profiles}","14","11","34","5"
"10","50","false","40","{breed attack-profiles}","10","2","32","6"
"10","50","false","41","{breed attack-profiles}","11","0","32","6"
"10","50","false","42","{breed random-profiles}","10","-3","-4","1"
"10","50","false","43","{breed attack-profiles}","12","2","34","7"
"10","50","false","44","{breed attack-profiles}","15","2","36","6"
"10","50","false","45","{breed random-profiles}","9","-1","-7","1"
"10","50","false","46","{breed attack-profiles}","16","3","39","6"
"10","50","false","47","{breed random-profiles}","10","-1","-8","1"
"10","50","false","48","{breed attack-profiles}","17","3","42","6"
"10","50","false","49","{breed random-profiles}","11","-3","-7","1"
"10","50","false","50","{breed random-profiles}","11","-3","-11","1"
"11","50","false","0","{breed random-profiles}","1","-3","-3","1"
"11","50","false","1","{breed random-profiles}","2","-1","-4","1"
"11","50","false","2","{breed attack-profiles}","1","3","3","1"
"11","50","false","3","{breed attack-profiles}","2","0","3","1"
"11","50","false","4","{breed random-profiles}","1","1","1","1"
"11","50","false","5","{breed random-profiles}","2","3","4","1"
"11","50","false","6","{breed attack-profiles}","3","3","6","1"
"11","50","false","7","{breed attack-profiles}","1","4","4","2"
"11","50","false","8","{breed attack-profiles}","2","0","4","2"
"11","50","false","9","{breed attack-profiles}","4","0","6","1"
"11","50","false","10","{breed attack-profiles}","3","0","4","2"
"11","50","false","11","{breed attack-profiles}","4","0","4","2"
"11","50","false","12","{breed random-profiles}","3","-1","3","1"
"11","50","false","13","{breed random-profiles}","4","-1","2","1"
"11","50","false","14","{breed attack-profiles}","5","4","10","2"
"11","50","false","15","{breed attack-profiles}","5","4","8","3"
"11","50","false","16","{breed attack-profiles}","6","0","10","2"
"11","50","false","17","{breed random-profiles}","5","-3","-1","1"
"11","50","false","18","{breed random-profiles}","6","-1","-2","1"
"11","50","false","19","{breed attack-profiles}","6","5","13","4"
"11","50","false","20","{breed random-profiles}","7","-1","-3","1"
"11","50","false","21","{breed random-profiles}","3","1","-3","1"
"11","50","false","22","{breed random-profiles}","8","-1","-4","1"
"11","50","false","23","{breed random-profiles}","9","1","-3","1"
"11","50","false","24","{breed attack-profiles}","7","8","21","5"
"11","50","false","25","{breed random-profiles}","10","-1","-4","1"
"11","50","false","26","{breed random-profiles}","11","-1","-5","1"
"11","50","false","27","{breed attack-profiles}","7","21","31","3"
"11","50","false","28","{breed attack-profiles}","8","0","31","3"
"11","50","false","29","{breed attack-profiles}","8","4","25","6"
"11","50","false","30","{breed random-profiles}","4","-1","-4","1"
"11","50","false","31","{breed attack-profiles}","9","3","28","6"
"11","50","false","32","{breed random-profiles}","5","3","-1","2"
"11","50","false","33","{breed attack-profiles}","9","3","34","3"
"11","50","false","34","{breed attack-profiles}","10","0","34","3"
"11","50","false","35","{breed attack-profiles}","11","0","34","3"
"11","50","false","36","{breed random-profiles}","6","-3","-4","2"
"11","50","false","37","{breed random-profiles}","7","-3","-7","2"
"11","50","false","38","{breed attack-profiles}","12","6","40","4"
"11","50","false","39","{breed random-profiles}","8","1","-6","2"
"11","50","false","40","{breed attack-profiles}","10","8","36","7"
"11","50","false","41","{breed attack-profiles}","11","0","36","7"
"11","50","false","42","{breed random-profiles}","9","-3","-9","2"
"11","50","false","43","{breed attack-profiles}","12","2","38","8"
"11","50","false","44","{breed attack-profiles}","13","0","38","8"
"11","50","false","45","{breed attack-profiles}","13","4","44","5"
"11","50","false","46","{breed random-profiles}","12","-3","-8","1"
"11","50","false","47","{breed random-profiles}","13","-2","-10","1"
"11","50","false","48","{breed attack-profiles}","14","4","42","9"
"11","50","false","49","{breed attack-profiles}","14","4","48","6"
"11","50","false","50","{breed random-profiles}","14","-2","-12","1"
"12","50","false","0","{breed random-profiles}","1","3","3","1"
"12","50","false","1","{breed attack-profiles}","1","0","0","1"
"12","50","false","2","{breed random-profiles}","1","1","1","1"
"12","50","false","3","{breed attack-profiles}","1","2","2","1"
"12","50","false","4","{breed random-profiles}","2","-3","0","1"
"12","50","false","5","{breed attack-profiles}","2","4","4","2"
"12","50","false","6","{breed random-profiles}","2","-5","-4","1"
"12","50","false","7","{breed random-profiles}","3","-1","-1","1"
"12","50","false","8","{breed random-profiles}","4","-3","-4","1"
"12","50","false","9","{breed random-profiles}","5","-1","-5","1"
"12","50","false","10","{breed attack-profiles}","3","13","17","3"
"12","50","false","11","{breed random-profiles}","3","-1","-5","1"
"12","50","false","12","{breed random-profiles}","6","-1","-6","1"
"12","50","false","13","{breed attack-profiles}","4","4","21","4"
"12","50","false","14","{breed attack-profiles}","2","23","25","2"
"12","50","false","15","{breed random-profiles}","4","1","-4","1"
"12","50","false","16","{breed attack-profiles}","5","2","23","4"
"12","50","false","17","{breed attack-profiles}","3","2","27","2"
"12","50","false","18","{breed random-profiles}","5","1","-3","1"
"12","50","false","19","{breed attack-profiles}","4","2","29","2"
"12","50","false","20","{breed attack-profiles}","5","0","29","2"
"12","50","false","21","{breed random-profiles}","6","-3","-6","1"
"12","50","false","22","{breed attack-profiles}","6","2","31","3"
"12","50","false","23","{breed attack-profiles}","6","4","27","5"
"12","50","false","24","{breed random-profiles}","7","-1","-7","1"
"12","50","false","25","{breed attack-profiles}","7","3","34","3"
"12","50","false","26","{breed random-profiles}","8","-1","-8","1"
"12","50","false","27","{breed random-profiles}","9","1","-7","1"
"12","50","false","28","{breed attack-profiles}","8","3","37","4"
"12","50","false","29","{breed attack-profiles}","7","6","33","6"
"12","50","false","30","{breed attack-profiles}","9","0","37","4"
"12","50","false","31","{breed random-profiles}","10","1","-6","1"
"12","50","false","32","{breed attack-profiles}","8","2","35","6"
"12","50","false","33","{breed attack-profiles}","10","2","39","4"
"12","50","false","34","{breed attack-profiles}","9","0","35","6"
"12","50","false","35","{breed random-profiles}","7","-1","-7","1"
"12","50","false","36","{breed random-profiles}","8","3","-4","1"
"12","50","false","37","{breed attack-profiles}","10","2","37","7"
"12","50","false","38","{breed attack-profiles}","11","2","41","5"
"12","50","false","39","{breed random-profiles}","11","-1","-7","1"
"12","50","false","40","{breed random-profiles}","12","-3","-10","1"
"12","50","false","41","{breed attack-profiles}","11","5","42","8"
"12","50","false","42","{breed random-profiles}","13","-1","-11","1"
"12","50","false","43","{breed attack-profiles}","12","1","43","8"
"12","50","false","44","{breed attack-profiles}","12","6","47","6"
"12","50","false","45","{breed attack-profiles}","13","0","47","6"
"12","50","false","46","{breed random-profiles}","14","-1","-12","1"
"12","50","false","47","{breed random-profiles}","15","0","-12","1"
"12","50","false","48","{breed random-profiles}","9","-3","-7","1"
"12","50","false","49","{breed random-profiles}","10","1","-6","1"
"12","50","false","50","{breed attack-profiles}","14","5","52","7"
"13","50","false","0","{breed attack-profiles}","1","0","0","1"
"13","50","false","1","{breed attack-profiles}","2","0","0","1"
"13","50","false","2","{breed random-profiles}","1","-1","-1","1"
"13","50","false","3","{breed attack-profiles}","1","3","3","1"
"13","50","false","4","{breed attack-profiles}","2","0","3","1"
"13","50","false","5","{breed random-profiles}","2","3","2","1"
"13","50","false","6","{breed attack-profiles}","3","1","4","1"
"13","50","false","7","{breed random-profiles}","3","3","5","1"
"13","50","false","8","{breed random-profiles}","1","1","1","1"
"13","50","false","9","{breed random-profiles}","4","1","6","1"
"13","50","false","10","{breed random-profiles}","2","-1","0","1"
"13","50","false","11","{breed attack-profiles}","4","6","10","2"
"13","50","false","12","{breed attack-profiles}","5","0","10","2"
"13","50","false","13","{breed attack-profiles}","6","0","10","2"
"13","50","false","14","{breed attack-profiles}","7","0","10","2"
"13","50","false","15","{breed attack-profiles}","8","0","10","2"
"13","50","false","16","{breed random-profiles}","5","3","9","1"
"13","50","false","17","{breed attack-profiles}","9","1","11","2"
"13","50","false","18","{breed random-profiles}","3","1","1","1"
"13","50","false","19","{breed random-profiles}","4","1","2","1"
"13","50","false","20","{breed random-profiles}","5","3","5","1"
"13","50","false","21","{breed random-profiles}","6","-3","6","1"
"13","50","false","22","{breed random-profiles}","7","1","7","1"
"13","50","false","23","{breed attack-profiles}","10","9","20","3"
"13","50","false","24","{breed attack-profiles}","11","0","20","3"
"13","50","false","25","{breed attack-profiles}","3","22","22","2"
"13","50","false","26","{breed attack-profiles}","12","0","20","3"
"13","50","false","27","{breed attack-profiles}","13","0","20","3"
"13","50","false","28","{breed attack-profiles}","4","0","22","2"
"13","50","false","29","{breed random-profiles}","8","-1","6","1"
"13","50","false","30","{breed random-profiles}","9","-5","1","1"
"13","50","false","31","{breed attack-profiles}","14","6","26","4"
"13","50","false","32","{breed random-profiles}","6","-1","4","1"
"13","50","false","33","{breed attack-profiles}","5","9","31","3"
"13","50","false","34","{breed attack-profiles}","15","3","29","4"
"13","50","false","35","{breed random-profiles}","7","-3","1","1"
"13","50","false","36","{breed random-profiles}","10","-5","-4","1"
"13","50","false","37","{breed random-profiles}","8","-1","0","1"
"13","50","false","38","{breed attack-profiles}","16","10","39","5"
"13","50","false","39","{breed random-profiles}","11","-3","-7","1"
"13","50","false","40","{breed random-profiles}","9","1","1","1"
"13","50","false","41","{breed attack-profiles}","6","16","47","4"
"13","50","false","42","{breed random-profiles}","10","-3","-2","1"
"13","50","false","43","{breed attack-profiles}","7","2","49","5"
"13","50","false","44","{breed random-profiles}","11","-3","-5","1"
"13","50","false","45","{breed attack-profiles}","17","12","51","6"
"13","50","false","46","{breed attack-profiles}","18","0","51","6"
"13","50","false","47","{breed attack-profiles}","19","0","51","6"
"13","50","false","48","{breed attack-profiles}","8","2","51","6"
"13","50","false","49","{breed attack-profiles}","20","0","51","6"
"13","50","false","50","{breed random-profiles}","12","-5","-10","1"
"14","50","false","0","{breed random-profiles}","1","-3","-3","1"
"14","50","false","1","{breed random-profiles}","1","-5","-5","1"
"14","50","false","2","{breed attack-profiles}","1","3","3","2"
"14","50","false","3","{breed attack-profiles}","1","3","3","2"
"14","50","false","4","{breed attack-profiles}","2","0","3","2"
"14","50","false","5","{breed random-profiles}","2","1","-4","1"
"14","50","false","6","{breed random-profiles}","2","-3","-6","1"
"14","50","false","7","{breed random-profiles}","3","1","-5","1"
"14","50","false","8","{breed attack-profiles}","3","6","9","3"
"14","50","false","9","{breed attack-profiles}","4","0","9","3"
"14","50","false","10","{breed attack-profiles}","2","6","9","3"
"14","50","false","11","{breed random-profiles}","4","-1","-6","1"
"14","50","false","12","{breed random-profiles}","5","3","-3","1"
"14","50","false","13","{breed random-profiles}","6","-1","-4","1"
"14","50","false","14","{breed random-profiles}","7","1","-3","1"
"14","50","false","15","{breed attack-profiles}","3","7","16","4"
"14","50","false","16","{breed attack-profiles}","4","0","16","4"
"14","50","false","17","{breed random-profiles}","3","1","-3","1"
"14","50","false","18","{breed attack-profiles}","5","9","18","4"
"14","50","false","19","{breed attack-profiles}","6","0","18","4"
"14","50","false","20","{breed attack-profiles}","7","0","18","4"
